wavelength(ang),flux
5478.2224242045,0.00063589046
5478.2638421124,0.0007173097
5478.3052600203,-0.00015380401
5478.346677928201,4.392948e-05
5478.388095836101,0.0004652634
5478.429513744,0.00012614462
5478.4709316519,3.6778318e-05
5478.5123495598,-9.47216e-05
5478.553767467701,-0.00013385902
5478.5951853756005,7.779537e-06
5478.6366032835,-9.3581875e-05
5478.6780211914,-8.9452304e-05
5478.7194390993,4.8018195e-05
5478.760857007201,0.0002567534
5478.8022749151005,0.0002709653
5478.843692823,-0.00069774763
5478.8851107309,0.0004669957
5478.9265286388,0.00038833058
5478.967946546701,0.000112501766
5479.0093644546005,6.6804074e-05
5479.0507823625,5.8403915e-05
5479.0922002704,-0.0003290833
5479.1336181783,9.072144e-05
5479.175036086201,0.0008278751
5479.2164539941,-0.0009627943
5479.257871902,-0.000117574506
5479.2992898099,-0.0008220071
5479.3407077178,7.625472e-05
5479.382125625701,0.00046148166
5479.4235435336,-0.00027718965
5479.4649614415,-0.0002877518
5479.5063793494,-4.1600888e-05
5479.547797257301,-0.00013232048
5479.589215165201,0.00025250757
5479.6306330731,0.00026687415
5479.672050981,-0.0005637645
5479.7134688889,0.00064322475
5479.754886796801,0.0002927825
5479.796304704701,0.00030024094
5479.8377226126,0.00027049892
5479.8791405205,0.00017464471
5479.9205584284,0.000510513
5479.961976336301,0.00034711804
5480.0033942442005,0.0003990654
5480.0448121521,0.00029955505
5480.08623006,-0.00028501707
5480.1276479679,0.00084308605
5480.169065875801,4.541301e-05
5480.2104837837005,-4.9692775e-05
5480.2519016916,-0.0003582268
5480.2933195995,0.0004887705
5480.3347375074,0.000677033
5480.376155415301,0.00055258686
5480.4175733232005,0.00035592413
5480.4589912311,0.0004770715
5480.500409139,0.0001797507
5480.5418270469,-0.00040127296
5480.583244954801,0.00015389622
5480.6246628627005,0.00015329507
5480.6660807706,0.000943056
5480.7074986785,0.00067595206
5480.7489165864,0.00012103384
5480.790334494301,-0.00043790622
5480.8317524022,-1.9411476e-05
5480.8731703101,0.000457377
5480.914588218,-0.00052550575
5480.9560061259,3.6995596e-05
5480.997424033801,5.55434e-05
5481.0388419417,0.0004010711
5481.0802598496,0.00047284126
5481.1216777575,0.0002251235
5481.163095665401,0.0004277103
5481.204513573301,0.00044531838
5481.2459314812,0.00019022069
5481.2873493891,0.0004301011
5481.328767297,-0.00022422867
5481.370185204901,0.0010918793
5481.411603112801,9.0461246e-05
5481.4530210207,0.00057383627
5481.4944389286,0.00087291474
5481.5358568365,-9.462657e-05
5481.577274744401,6.558289e-05
5481.6186926523005,-0.0001623955
5481.6601105602,-0.00036059404
5481.7015284681,0.00013411678
5481.742946376,0.00042750718
5481.784364283901,0.00056704786
5481.8257821918005,0.00084274827
5481.8672000997,-0.00048272146
5481.9086180076,0.00037599372
5481.9500359155,0.00024387107
5481.991453823401,0.0002695804
5482.0328717313005,0.0014876982
5482.0742896392,-2.723135e-06
5482.1157075471,0.0005574851
5482.157125455,0.00071972
5482.198543362901,-7.8348705e-05
5482.2399612708,-0.00053309207
5482.2813791787,-0.00030909097
5482.3227970866,0.0001090791
5482.3642149945,-6.892794e-05
5482.405632902401,-5.8679212e-05
5482.4470508103,-0.00027480078
5482.4884687182,5.9117094e-05
5482.5298866261,0.0002802008
5482.571304534,0.00033858782
5482.612722441901,2.367374e-05
5482.6541403498,0.00028891434
5482.6955582577,-3.4075438e-05
5482.7369761656,0.00053016364
5482.778394073501,0.0008534906
5482.819811981401,0.000481556
5482.8612298893,0.00034015876
5482.9026477972,-5.344195e-05
5482.9440657051,0.00027241308
5482.985483613001,4.09228e-05
5483.0269015209005,0.00021248478
5483.0683194288,0.00012024676
5483.1097373367,-0.00013429421
5483.1511552446,0.00018492225
5483.192573152501,5.069259e-05
5483.2339910604005,-0.0002657948
5483.2754089683,0.0003977831
5483.3168268762,0.046674468
5483.3582447841,0.015530052
5483.399662692001,0.00019965439
5483.4410805999005,0.007530228
5483.4824985078,0.00036364142
5483.5239164157,0.00028143908
5483.5653343236,0.00048684806
5483.606752231501,-0.0005282119
5483.6481701394005,0.0008282417
5483.6895880473,0.00012382855
5483.7310059552,0.000459682
5483.7724238631,0.0005954682
5483.813841771001,0.00058707834
5483.8552596789,-0.00010712523
5483.8966775868,0.00023916786
5483.9380954947,0.00062347745
5483.9795134026,-2.202072e-05
5484.020931310501,0.00040423247
5484.0623492184,0.0008772712
5484.1037671263,0.00030814088
5484.1451850342,0.0001662898
5484.186602942101,0.000872078
5484.228020850001,7.5821605e-05
5484.2694387579,-9.041002e-05
5484.3108566658,0.00020483727
5484.3522745737,0.00068978086
5484.393692481601,0.0002735242
5484.435110389501,0.00021878231
5484.4765282974,0.00032285036
5484.5179462053,8.354992e-05
5484.5593641132,0.001116809
5484.600782021101,0.00060516084
5484.6421999290005,-2.9125205e-05
5484.6836178369,0.0041006566
5484.7250357448,0.0007232278
5484.7664536527,0.0007831202
5484.807871560601,0.011478738
5484.8492894685005,0.00094574277
5484.8907073764,0.0002328081
5484.9321252843,3.167442e-05
5484.9735431922,0.00013613919
5485.014961100101,-0.000100875885
5485.0563790080005,-7.483155e-05
5485.0977969159,0.00090377586
5485.1392148238,0.0016724407
5485.1806327317,0.00023853077
5485.222050639601,0.00040517747
5485.2634685475,0.0002890233
5485.3048864554,0.0003804256
5485.3463043633,7.662104e-06
5485.3877222712,-0.00032897684
5485.429140179101,-0.0003869631
5485.470558087,0.00022765355
5485.5119759949,0.0020138533
5485.5533939028,0.00033092513
5485.594811810701,-0.0001088576
5485.636229718601,0.0003438461
5485.6776476265,0.00057786127
5485.7190655344,0.0005791595
5485.7604834423,-8.798803e-05
5485.801901350201,0.00042359816
5485.843319258101,0.00035810936
5485.884737166,-0.00045613255
5485.9261550739,0.0014490959
5485.9675729818,0.0012950741
5486.008990889701,-0.0001529664
5486.0504087976005,0.00017490186
5486.0918267055,0.0006027831
5486.1332446134,0.00021926117
5486.1746625213,0.0013784434
5486.216080429201,0.0012706763
5486.2574983371005,0.0004989505
5486.298916245,0.0011372172
5486.3403341529,0.008518141
5486.3817520608,0.0005470743
5486.423169968701,0.00042499034
5486.4645878766005,0.00013762884
5486.5060057845,0.004828695
5486.5474236924,0.0003948478
5486.5888416003,0.00022655223
5486.630259508201,-2.6036647e-05
5486.6716774161005,0.00040146362
5486.713095324,0.00018416105
5486.7545132319,0.00047658387
5486.7959311398,0.00022546598
5486.837349047701,0.0004322868
5486.8787669556,0.0003843825
5486.9201848635,-0.00012136453
5486.9616027714,-0.00023134013
5487.0030206793,0.0024247465
5487.044438587201,5.242468e-05
5487.0858564951,0.00011291185
5487.127274403,0.0006725811
5487.1686923109,0.019251253
5487.210110218801,-0.00043837723
5487.251528126701,0.0002059348
5487.2929460346,0.000406927
5487.3343639425,0.0006126035
5487.3757818504,0.0008590528
5487.417199758301,0.0005913338
5487.458617666201,0.0005321406
5487.5000355741,0.0004637865
5487.541453482,6.2437575e-05
5487.5828713899,0.0005329445
5487.624289297801,0.0025188152
5487.6657072057005,0.0004816438
5487.7071251136,0.0046644444
5487.7485430215,9.7578624e-05
5487.7899609294,0.00038557543
5487.831378837301,0.00024738914
5487.8727967452005,0.00032786548
5487.9142146531,0.00023896422
5487.955632561,0.0032143272
5487.9970504689,0.00051904685
5488.038468376801,0.006640911
5488.0798862847005,0.0002877897
5488.1213041926,0.00038076603
5488.1627221005,0.00011654805
5488.2041400084,0.00026537367
5488.245557916301,3.4979275e-06
5488.2869758242,0.0001442693
5488.3283937321,-5.730319e-05
5488.36981164,-0.00046868352
5488.4112295479,0.00035876923
5488.452647455801,-4.9352235e-05
5488.4940653637,0.00034617964
5488.5354832716,0.00017042586
5488.5769011795,0.00056780543
5488.6183190874,-0.0002759335
5488.659736995301,0.00040926048
5488.7011549032,9.039428e-05
5488.7425728111,0.0029152974
5488.783990719,0.00089228555
5488.825408626901,0.00044753318
5488.866826534801,0.00050145295
5488.9082444427,0.00017321158
5488.9496623506,0.00044946687
5488.9910802585,0.0023334
5489.032498166401,0.00049710734
5489.0739160743005,0.00017537786
5489.1153339822,0.00030067962
5489.1567518901,0.0004929739
5489.198169798,0.00014572934
5489.239587705901,0.00090837147
5489.2810056138005,0.0027581565
5489.3224235217,0.00075605145
5489.3638414296,0.00034205816
5489.4052593375,3.317017e-05
5489.446677245401,0.0002682477
5489.4880951533005,0.0005263381
5489.5295130612,0.00060140784
5489.5709309691,0.00047796813
5489.612348877,-3.410709e-05
5489.653766784901,0.000118833086
5489.6951846928005,0.0021680372
5489.7366026007,0.0037596896
5489.7780205086,0.00077689136
5489.8194384165,0.0005136876
5489.860856324401,0.0011807459
5489.9022742323,0.0003320434
5489.9436921402,0.006875571
5489.9851100481,0.008946553
5490.026527956,0.0070239073
5490.067945863901,0.006831538
5490.1093637718,0.00461397
5490.1507816797,0.009697607
5490.1921995876,0.0007514111
5490.233617495501,0.0013732607
5490.275035403401,0.0033729468
5490.3164533113,0.002344223
5490.3578712192,0.0005180367
5490.3992891271,0.0016549546
5490.440707035001,5.5166016e-05
5490.482124942901,0.0014949912
5490.5235428508,3.8172468e-05
5490.5649607587,0.00053797604
5490.6063786666,0.0007148236
5490.647796574501,0.00010847619
5490.6892144824005,0.000523938
5490.7306323903,0.00016783806
5490.7720502982,0.012185503
5490.8134682061,0.016050711
5490.854886114001,0.0017395592
5490.8963040219005,0.0004227494
5490.9377219298,0.0030114674
5490.9791398377,0.00019172703
5491.0205577456,0.0019246319
5491.061975653501,0.0014909814
5491.1033935614005,9.4048075e-05
5491.1448114693,0.0003628104
5491.1862293772,0.00035580495
5491.2276472851,0.00032596834
5491.269065193001,0.0007072494
5491.3104831009005,0.010414151
5491.3519010088,0.00020710666
5491.3933189167,0.00077869167
5491.4347368246,-5.832063e-06
5491.476154732501,0.00024766545
5491.5175726404,0.0003941511
5491.5589905483,0.0016808334
5491.6004084562,0.0001686267
5491.641826364101,0.00046422906
5491.683244272001,0.000965961
5491.7246621799,0.0022364752
5491.7660800878,0.00020510721
5491.8074979957,0.0004654327
5491.848915903601,0.00014105148
5491.890333811501,0.0022409102
5491.9317517194,0.0025687297
5491.9731696273,0.0019853308
5492.0145875352,0.00035287134
5492.056005443101,0.00012783475
5492.0974233510005,0.0005591424
5492.1388412589,0.0012589397
5492.1802591668,0.0005037527
5492.2216770747,0.00086978136
5492.263094982601,0.0015654865
5492.3045128905005,0.00035300193
5492.3459307984,0.0004061395
5492.3873487063,0.00057049905
5492.4287666142,0.0005615451
5492.470184522101,0.0005836348
5492.5116024300005,0.000844082
5492.5530203379,0.00031251772
5492.5944382458,0.0004883383
5492.6358561537,0.00334201
5492.677274061601,0.0013766711
5492.7186919695005,0.00065174256
5492.7601098774,0.00022603892
5492.8015277853,0.0017264317
5492.8429456932,0.0059331874
5492.884363601101,-0.00024609885
5492.925781509,0.00027259393
5492.9671994169,0.002389732
5493.0086173248,0.002727224
5493.0500352327,0.00048067968
5493.091453140601,0.0010597454
5493.1328710485,0.0021788084
5493.1742889564,0.0003548808
5493.2157068643,0.0014072832
5493.257124772201,0.0003482105
5493.298542680101,0.00035038686
5493.339960588,0.0018148741
5493.3813784959,0.0016377153
5493.4227964038,0.0014075146
5493.464214311701,0.00086868985
5493.505632219601,0.00019029301
5493.5470501275,0.0011958883
5493.5884680354,0.0003755839
5493.6298859433,0.00064728915
5493.671303851201,0.0010700069
5493.7127217591005,0.0008511318
5493.754139667,0.00023450502
5493.7955575749,0.0020593344
5493.8369754828,0.0002466022
5493.878393390701,0.003016207
5493.9198112986005,0.0021809922
5493.9612292065,0.00054793776
5494.0026471144,0.00032398826
5494.0440650223,0.0032045743
5494.085482930201,0.00030417246
5494.1269008381005,0.0004162276
5494.168318746,0.00033094338
5494.2097366539,0.0041408786
5494.2511545618,0.00095144316
5494.292572469701,0.0003071095
5494.3339903776005,0.00010748092
5494.3754082855,0.0006448258
5494.4168261934,0.00019276548
5494.4582441013,0.00031657773
5494.499662009201,0.00022073033
5494.5410799171,9.7620825e-05
5494.582497825,0.0017884057
5494.6239157329,0.00045632085
5494.6653336408,0.00021800534
5494.706751548701,0.001940988
5494.7481694566,0.00035969415
5494.7895873645,6.9588146e-05
5494.8310052724,0.00044554402
5494.872423180301,0.0003736413
5494.913841088201,0.0013684449
5494.9552589961,0.0027050765
5494.996676904,0.00054528925
5495.0380948119,0.00020643903
5495.079512719801,0.0003757497
5495.120930627701,0.00041786802
5495.1623485356,0.00024126901
5495.2037664435,0.000322611
5495.2451843514,0.00041651633
5495.286602259301,0.00035824472
5495.3280201672005,0.00051331456
5495.3694380751,0.00044174568
5495.410855983,0.0014123096
5495.4522738909,0.0004642134
5495.493691798801,0.0003074096
5495.5351097067005,0.0013041241
5495.5765276146,0.0005200415
5495.6179455225,0.00042275735
5495.6593634304,0.00029158787
5495.700781338301,0.00027934575
5495.7421992462005,0.0003484287
5495.7836171541,0.00032810078
5495.825035062,0.0008220146
5495.8664529699,-1.8936388e-06
5495.907870877801,0.0002541341
5495.9492887857,0.0016058272
5495.9907066936,0.0031268212
5496.0321246015,0.0006128229
5496.0735425094,0.00014462408
5496.114960417301,0.0003390574
5496.1563783252,0.000632131
5496.1977962331,0.0014988049
5496.239214141,0.0014420224
5496.280632048901,0.0007176262
5496.322049956801,0.0004898682
5496.3634678647,0.0013800006
5496.4048857726,0.0007099759
5496.4463036805,0.00025403718
5496.487721588401,0.00018808903
5496.529139496301,0.00037649175
5496.5705574042,0.00021744346
5496.6119753121,0.00015637392
5496.65339322,0.00048720304
5496.694811127901,0.0007862794
5496.7362290358005,0.0007253642
5496.7776469437,0.00030892572
5496.8190648516,0.0006370044
5496.8604827595,0.00042060815
5496.901900667401,0.0018814649
5496.9433185753005,0.00073643815
5496.9847364832,0.0006388366
5497.0261543911,0.0005575983
5497.067572299,0.00022066412
5497.108990206901,-0.00036483322
5497.1504081148005,0.00034318864
5497.1918260227,0.0003814553
5497.2332439306,0.0017389894
5497.2746618385,0.0007811521
5497.316079746401,0.007545822
5497.3574976543005,0.00039773367
5497.3989155622,-0.00024110738
5497.4403334701,0.00054653693
5497.481751378,0.00028079614
5497.523169285901,0.00037325808
5497.5645871938,0.000104732804
